StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q7,Q28,Q11,Q12,Q13,Q9,Q14,Q29,Q10_1,Q10_2,Q10_3,Q10_4,Q26_1,Q26_2,Q26_3,Q26_4,Q27_1,Q27_2,Q27_3,Q27_4,Q2,Q3,Q4,Q5,Q6,Q15,Q17,Q18,Q19,Q20
5/25/21 12:18,5/25/21 12:23,IP Address,68.11.168.140,100,279,TRUE,5/25/21 12:23,R_3oyCopLpCreTDbN,,,,,30.10119629,-92.01119995,anonymous,EN,,,Yes,,,,,,Somewhat agree,Somewhat disagree,Strongly Agree,Strongly Agree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly Agree,Strongly Agree,Strongly Agree,25 - 34,"$10,000 - $19,999",High school graduate,White,Democrat,Highly involved,Democratic,6 years,"Boris Johnson, Angela Merkel, Emmanuel Macron",Trans-Pacific Partnership
5/25/21 12:01,5/25/21 12:23,IP Address,70.121.200.42,100,1345,TRUE,5/25/21 12:23,R_2P0FU7YzX88ZEog,,,,,29.54429626,-98.54989624,anonymous,EN,Yes,,,,,,,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,25 - 34,"$30,000 - $39,999",4 year degree,White,Democrat,Neutral,Democrat ,6 years,"Boris Johnson, Xi Jinping, Vladimir Putin",I don't know
5/25/21 12:10,5/25/21 12:23,IP Address,12.198.49.166,100,818,TRUE,5/25/21 12:23,R_Um5kdfQYpupTRGp,,,,,32.7203064,-117.1551971,anonymous,EN,,,Yes,,,,,,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat disagree,55 - 64,"$30,000 - $39,999",4 year degree,White,Republican,Moderately involved,I don't know,I don't know,I don't know,I don't know
5/25/21 11:45,5/25/21 12:23,IP Address,208.221.36.5,100,2282,TRUE,5/25/21 12:23,R_8HpFRpgcZbC7e93,,,,,37.75100708,-97.8219986,anonymous,EN,,Yes,,,,,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,25 - 34,"$100,000 - $149,999",Professional degree,White,Democrat,Neutral,majority party,5 years,"Narendra Modi,  Vladimar Pudin, Yoshihide suga",I don't know
5/25/21 12:18,5/25/21 12:24,IP Address,63.75.240.174,100,357,TRUE,5/25/21 12:24,R_3O1YxeRGUSpbExx,,,,,42.58360291,-83.49890137,anonymous,EN,,,,Yes,,,,,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,25 - 34,"$70,000 - $79,999",2 year degree,White,Democrat,Highly involved,"UNITE STATE CONGRESS, SENATE ",6 YEARS ,ASHRAF,TRANSFER PACIFIC PARTNERSHIP
5/25/21 12:21,5/25/21 12:24,IP Address,50.231.89.138,100,141,TRUE,5/25/21 12:24,R_21t5nJCKvlEXfFI,,,,,33.89830017,-84.58930206,anonymous,EN,,Yes,,,,,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,35 - 44,"$70,000 - $79,999",4 year degree,White,Democrat,Neutral,I don't know,I don't know,I don't know,I don't know
5/25/21 12:20,5/25/21 12:24,IP Address,208.221.44.19,100,225,TRUE,5/25/21 12:24,R_2YLEGiPAAXzcwkc,,,,,37.75100708,-97.8219986,anonymous,EN,,,,,,Yes,,,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,35 - 44,"$60,000 - $69,999",Professional degree,White,Republican,Moderately involved,Democrats,6 years,"narendra modi  , boris johnson ,",The Trans-Pacific Partnership
5/25/21 12:21,5/25/21 12:24,IP Address,70.44.94.194,100,178,TRUE,5/25/21 12:24,R_2VDzuhGamfeeEbf,,,,,40.65609741,-75.2335968,anonymous,EN,,,,,,,,Yes,Strongly Agree,Strongly disagree,Strongly Agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Strongly disagree,Strongly Agree,Strongly Agree,Strongly disagree,Strongly disagree,35 - 44,"$30,000 - $39,999",4 year degree,White,Republican,Not very involved,I don't know,I don't know,I don't know,I don't know
5/25/21 12:21,5/25/21 12:24,IP Address,72.202.30.237,100,159,TRUE,5/25/21 12:24,R_1g8x4ERnj7xK09G,,,,,36.26249695,-115.1732025,anonymous,EN,,,,,,,,Yes,Strongly Agree,Strongly disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,25 - 34,"$10,000 - $19,999",Some college,Asian,Democrat,Moderately involved,Democrats,8 years,"Vladimir Putin , Kim Jong Un , Xi JinPing",I don't know
5/25/21 12:22,5/25/21 12:24,IP Address,50.231.89.153,100,148,TRUE,5/25/21 12:24,R_1LFPV7suwmb0N47,,,,,33.89830017,-84.58930206,anonymous,EN,,,Yes,,,,,,Neither agree nor disagree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat disagree,Somewhat agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,45 - 54,"$70,000 - $79,999",Professional degree,Black or African American,Republican,Moderately involved,republican,3,I don't know,Trans pacific partnership
5/25/21 12:15,5/25/21 12:24,IP Address,75.187.140.17,100,580,TRUE,5/25/21 12:24,R_3HNAM7WxF7DHuJj,,,,,41.47120667,-81.52480316,anonymous,EN,,,,,,Yes,,,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,35 - 44,"$50,000 - $59,999",4 year degree,Black or African American,Republican,Neutral,democrat,6,"Dictators or leaders of one-party states, whether popularly elected or not, are also often called presidents. Presidentialism is the dominant form of government in the mainland Americas, with 19 of its 22 sovereign states being presidential republics, the exceptions being Canada, Belize, and Suriname.","The Trans-Pacific Partnership (TPP) was the centerpiece of President Barack Obama's strategic pivot to Asia. Before President Donald J. Trump withdrew the United States in 2017, the TPP was set to become the world's largest free trade deal, covering 40 percent of the global economy."
5/25/21 12:19,5/25/21 12:25,IP Address,73.126.19.239,100,309,TRUE,5/25/21 12:25,R_Z7UGM7YsnQnY8qR,,,,,42.75300598,-71.03250122,anonymous,EN,,,,,,Yes,,,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,25 - 34,"$40,000 - $49,999",4 year degree,White,Republican,Not very involved,Democrats,4 years,I don't know.,Trans Pacific Partnership
5/25/21 12:21,5/25/21 12:25,IP Address,170.246.6.167,100,198,TRUE,5/25/21 12:25,R_2Xd1PtdmZVrSwJc,,,,,-29.42210388,-52.04090118,anonymous,EN,,,,,,Yes,,,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,25 - 34,"$40,000 - $49,999",Professional degree,White,Independent,Neutral,I don't know,8years,"bolsonaro, putin, macron",I don't know
5/25/21 12:20,5/25/21 12:25,IP Address,196.18.164.102,100,316,TRUE,5/25/21 12:25,R_3nVKIbpe5I7XTHB,,,,,51.50950623,-0.095504761,anonymous,EN,,Yes,,,,,,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat agree,65 - 74,"$50,000 - $59,999",4 year degree,White,Republican,Neutral,I don't know,Six years,I don't know,TPP is a blood disorder in which platelet clumps from in small blood vessels
5/25/21 12:20,5/25/21 12:25,IP Address,47.183.213.64,100,278,TRUE,5/25/21 12:25,R_cObW7qdWaHj46BP,,,,,32.79899597,-96.95600128,anonymous,EN,,,,,Yes,,,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat disagree,Somewhat agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,35 - 44,"$70,000 - $79,999",High school graduate,White,Democrat,Moderately involved,I don't know,2 years,I don't know,I don't know
5/25/21 12:21,5/25/21 12:25,IP Address,173.175.47.205,100,251,TRUE,5/25/21 12:25,R_2s4R5DsplSrUiZN,,,,,31.50950623,-97.2303009,anonymous,EN,,,,,,Yes,,,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,35 - 44,"$60,000 - $69,999",4 year degree,Black or African American,Democrat,Neutral,United states,6," Ashraf Ghani, Ilir Meta, Abdelmadjid Tebboune",The trans pacific partnerst
5/25/21 12:22,5/25/21 12:25,IP Address,171.61.229.239,100,190,TRUE,5/25/21 12:25,R_3qwykdEca2tlPsy,,,,,12.89959717,80.22088623,anonymous,EN,,,,,,Yes,,,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,25 - 34,"$70,000 - $79,999",4 year degree,White,Democrat,Highly involved,"The United States House of Representatives is the lower house of the United States Congress, with the Senate being the upper house. Together they compose .",A senator's term of office is six years and approximately one-third of the total membership of the Senate is elected every two years. ,South Korean President Park Geun-hye is the first female leader of her country — an especially ... a uniform sales tax and boosting foreign direct investment to India.,"The Trans-Pacific Partnership (TPP) was the centerpiece of President Barack Obama's strategic pivot to Asia. Before President Donald J. Trump withdrew the United States in 2017, the TPP was set to become the world's largest free trade deal, covering 40 percent of the global economy."
5/25/21 12:12,5/25/21 12:25,IP Address,76.183.200.76,100,776,TRUE,5/25/21 12:25,R_SIOQPlyRRHVGjqV,,,,,33.19090271,-96.61979675,anonymous,EN,,,,,,Yes,,,Somewhat agree,Somewhat disagree,Strongly Agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,35 - 44,"$40,000 - $49,999",4 year degree,White,Republican,Moderately involved,I don't know.,I don't know.,I don't know.,I don't know.
5/25/21 12:19,5/25/21 12:25,IP Address,47.39.141.161,100,371,TRUE,5/25/21 12:25,R_21v3cwYCvH3dwR3,,,,,34.00140381,-84.01439667,anonymous,EN,,Yes,,,,,,,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly Agree,Somewhat disagree,Strongly disagree,45 - 54,"$30,000 - $39,999",4 year degree,White,Democrat,Highly involved,Democrate,6,"Vladimir Putin, Justin Trudeau, Boris Johnson",I don't know
5/25/21 11:46,5/25/21 12:25,IP Address,65.186.87.62,100,2352,TRUE,5/25/21 12:25,R_1k1PE12ncqGACPX,,,,,40.11489868,-82.90540314,anonymous,EN,Yes,,,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,35 - 44,"$60,000 - $69,999",Professional degree,Black or African American,Republican,Neutral,"United States House of Representatives,",6,",Ashraf Ghan, Edi Rama, Abdelaziz Djerad",The Trans-Pacific Partnership 
5/25/21 12:24,5/25/21 12:25,IP Address,173.24.143.43,100,94,TRUE,5/25/21 12:25,R_3lsLTRuQs9UK86e,,,,,41.62440491,-93.66940308,anonymous,EN,,,,,,Yes,,,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,18 - 24,"$50,000 - $59,999",4 year degree,White,Democrat,Moderately involved,I don't know,I don't know,I don't know,I don't know
5/25/21 12:22,5/25/21 12:26,IP Address,99.157.102.220,100,239,TRUE,5/25/21 12:26,R_bedVANxlGnTEtfb,,,,,34.03439331,-84.60019684,anonymous,EN,,,,,,,Yes,,Strongly Agree,Strongly disagree,Strongly Agree,Strongly Agree,Strongly disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,25 - 34,"$20,000 - $29,999",High school graduate,White,Democrat,Neutral,Democrats,I don't know.,I don't know.,I don't know.
5/25/21 12:24,5/25/21 12:26,IP Address,212.162.150.201,100,107,TRUE,5/25/21 12:26,R_3MfgHQvJC1I2NxD,,,,,41.87770081,-87.63760376,anonymous,EN,,,,,,,Yes,,Somewhat agree,Neither agree nor disagree,Strongly Agree,Strongly disagree,Strongly Agree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,25 - 34,"$70,000 - $79,999",4 year degree,White,Democrat,Neutral,I don't know.,I don't know.,I don't know.,I don't know.
5/25/21 12:18,5/25/21 12:26,IP Address,107.11.100.22,100,471,TRUE,5/25/21 12:26,R_33glXInwUYRIdDO,,,,,39.53349304,-84.30570221,anonymous,EN,,Yes,,,,,,,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,25 - 34,"$90,000 - $99,999",Professional degree,White,Democrat,Moderately involved,Birthday party,2 years,"Donald trump, joe biden ,obama",Trans-pacific partnership
5/25/21 12:17,5/25/21 12:26,IP Address,208.221.45.79,100,549,TRUE,5/25/21 12:26,R_28Uks0zLugKSYoK,,,,,37.75100708,-97.8219986,anonymous,EN,,,,,,,,Yes,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,35 - 44,"$80,000 - $89,999",4 year degree,White,Democrat,Neutral,235,6,I don't know,Transt pacific partnership
5/25/21 12:24,5/25/21 12:26,IP Address,217.138.255.173,100,153,TRUE,5/25/21 12:26,R_296XUsj1gcnLqig,,,,,40.71569824,-74,anonymous,EN,,,,Yes,,,,,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat disagree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,35 - 44,"$20,000 - $29,999",4 year degree,White,Democrat,Highly involved,I don't know,I don't know,I don't know,I don't know
5/25/21 12:21,5/25/21 12:26,IP Address,174.87.145.76,100,298,TRUE,5/25/21 12:26,R_24w2WTmzh0bTjN2,,,,,36.2111969,-119.0820999,anonymous,EN,,,,Yes,,,,,Strongly Agree,Somewhat disagree,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly disagree,Strongly Agree,25 - 34,"$20,000 - $29,999",High school graduate,White,Democrat,Neutral,democrats,6 years,"netenyahu, margaret thatcher, justin trudeau",trans pacific pipeling
5/25/21 11:52,5/25/21 12:26,IP Address,73.159.151.162,100,2085,TRUE,5/25/21 12:26,R_2XiHpXk2TDxWOSG,,,,,41.61869812,-72.75,anonymous,EN,Yes,,,,,,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,25 - 34,"$10,000 - $19,999",High school graduate,White,Democrat,Neutral,Bob Dornan,SIX YEARS,"ELIZABETH,ASHRAF GHANI,LLIR META.",Time Triggered Protocol.
5/25/21 12:20,5/25/21 12:27,IP Address,104.200.131.123,100,410,TRUE,5/25/21 12:27,R_UrssojL7keExvbj,,,,,40.75450134,-111.8830032,anonymous,EN,,,,,Yes,,,,Strongly Agree,Somewhat disagree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,25 - 34,"$40,000 - $49,999",4 year degree,Asian,Democrat,Not very involved,democrats,8,I don't know,I don't know
5/25/21 12:20,5/25/21 12:27,IP Address,98.202.246.46,100,377,TRUE,5/25/21 12:27,R_1DA4UrRe4Uxmi7U,,,,,40.16360474,-111.5998001,anonymous,EN,,,Yes,,,,,,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Strongly Agree,35 - 44,"$50,000 - $59,999",4 year degree,Black or African American,Republican,Highly involved,"January 3, 2.19, as a result of the 2018 elections , when the won 235 seats",Six years,"Afghanistan-Ashraf Ghani, Albania -Ilir Meta, Algeria- Abdelmadjid Tebboune",Trans - Pacific Partnership as Wikisource
5/25/21 12:17,5/25/21 12:27,IP Address,216.151.180.10,100,565,TRUE,5/25/21 12:27,R_9tUjYtK0w9STfI5,,,,,0,0,anonymous,EN,,,,,,Yes,,,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat disagree,25 - 34,"$70,000 - $79,999",4 year degree,White,Republican,Neutral,Democrats,6,I don't know,Trans Pacific partnership
5/25/21 12:22,5/25/21 12:27,IP Address,68.59.95.229,100,336,TRUE,5/25/21 12:27,R_2WYi8DX57tY6gHQ,,,,,30.21080017,-84.32050323,anonymous,EN,,,,,,,Yes,,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,35 - 44,"$90,000 - $99,999",4 year degree,Black or African American,Democrat,Moderately involved,United states,6,"Ashraf Ghani,Ilir Meta, Abdelmadjid Tebboune",The Trans-Pacific Partnership (TPP) 
5/25/21 12:05,5/25/21 12:28,IP Address,63.75.240.220,100,1339,TRUE,5/25/21 12:28,R_2WP6ZOVgCRhRlkC,,,,,42.58360291,-83.49890137,anonymous,EN,,,,,,Yes,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,35 - 44,"$70,000 - $79,999",4 year degree,White,Democrat,Moderately involved,i dont know,i dont know,i dont know,i dont know
5/25/21 12:24,5/25/21 12:28,IP Address,103.58.65.149,100,211,TRUE,5/25/21 12:28,R_1DGQSLkN6Z6EBmp,,,,,11.45750427,78.19140625,anonymous,EN,,Yes,,,,,,,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,25 - 34,"$20,000 - $29,999",Some college,Asian,Republican,Moderately involved,i dont know,i dont know,i dont know,i dont know
5/25/21 12:20,5/25/21 12:28,IP Address,196.17.170.234,100,485,TRUE,5/25/21 12:28,R_2UcmwLDRPkcOvdF,,,,,51.50950623,-0.095504761,anonymous,EN,,,,,,,,Yes,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,45 - 54,"$50,000 - $59,999",4 year degree,White,Republican,Neutral,I don't know,Six years,I don't know.,TPP is a blood disorder in which platelet clumps from in small blood vessels
5/25/21 12:20,5/25/21 12:28,IP Address,72.49.160.90,100,467,TRUE,5/25/21 12:28,R_31YHB7qFuDSMZgN,,,,,39.34339905,-84.40090179,anonymous,EN,,,,,Yes,,,,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,35 - 44,"$60,000 - $69,999",4 year degree,Black or African American,Democrat,Neutral,United states,6,"Ashraf Ghani,Ilir Meta,Abdelmadjid Tebboune",The trans pacific pertnerst
5/25/21 12:15,5/25/21 12:28,IP Address,73.2.182.75,100,769,TRUE,5/25/21 12:28,R_3EW25Z4xlTyzkti,,,,,35.16400146,-89.7826004,anonymous,EN,,,,,,,,Yes,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,45 - 54,"$100,000 - $149,999",4 year degree,White,Democrat,Neutral,republican,6 years,I don't know,I don't know.
